City,tempmax,sealevelpressure
Indore,35.1,1009
Indore,35.4,1008.3
Indore,35.4,1008.2
Indore,36.4,1010
Indore,36.4,1009
Indore,37.1,1006.7
Indore,38.7,1006.1
Indore,39.1,1006.8
Indore,39.4,1005.8
Indore,39.4,1005.5
Indore,40.2,1004.6
Indore,40.1,1004.8
Indore,40.1,1004.5
Indore,39.2,1003.8
Indore,39.1,1004
Indore,37.9,1003.9
Indore,34.4,1006
Indore,36.7,1006
Indore,39.2,1004
Indore,37.9,1003
Indore,38.9,1001.6
Indore,37.1,1002.2
Indore,36.7,1005.5
Indore,36.9,1006.1
Indore,36.4,1006.5
Indore,36.4,1006.5
Indore,36.7,1005.2
Indore,35.9,1004.8
Indore,36.2,1007.1
Indore,38.1,1006.4
Indore,39.1,1005.2
Indore,39.9,1005.2
Indore,40.2,1003
Indore,40.1,1001.8
Indore,39.4,1001.5
Indore,39.4,1002.3
Indore,40.1,1003.1
Indore,39.4,1003.5
Indore,39.9,1003.1
Indore,40.2,1003
Indore,42.4,1002.5
Indore,40.9,1002.1
Indore,40.1,1001.7
Indore,40.7,1001.7
Indore,40.7,1002
Indore,42.2,1000.3
Indore,41.1,999.4
Indore,41.4,999
Indore,40.1,998.6
Indore,40.9,997.4
Indore,40.4,996.7
Indore,40.1,997.1
Indore,39.4,998.4
Indore,39.4,1000.1
Indore,35.4,1001.8
Indore,36.1,1001.1
Indore,34.9,1001.2
Indore,36.2,1000.8
Indore,37.1,1000.3
Indore,34.4,999.9
Indore,34.9,998.5
Indore,35.4,997.1
Indore,35.1,997.7
Indore,35.4,999.3
Indore,35.4,1001.3
Indore,36.1,1000.8
Indore,36.2,999.4
Indore,35.7,1000.5
Indore,36.1,1003
Indore,36.7,1004.3
Indore,36.4,1003.2
Indore,36.4,1002.2
Indore,35.4,1001.9
Ahmedabad,37.1,NA
Ahmedabad,38.1,NA
Ahmedabad,39.1,NA
Ahmedabad,41.1,NA
Ahmedabad,42.1,NA
Ahmedabad,40.1,NA
Ahmedabad,39.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,39.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,42.1,NA
Ahmedabad,40.1,NA
Ahmedabad,39.1,NA
Ahmedabad,39.1,NA
Ahmedabad,41.1,NA
Ahmedabad,38.1,NA
Ahmedabad,41.1,NA
Ahmedabad,41.1,NA
Ahmedabad,42.1,NA
Ahmedabad,42.1,NA
Ahmedabad,42.1,NA
Ahmedabad,44.1,NA
Ahmedabad,45.1,NA
Ahmedabad,45.1,NA
Ahmedabad,44.1,NA
Ahmedabad,44.1,NA
Ahmedabad,43.1,NA
Ahmedabad,43.1,NA
Ahmedabad,40.1,NA
Ahmedabad,42.1,NA
Ahmedabad,44.1,NA
Ahmedabad,45.1,NA
Ahmedabad,44.1,NA
Ahmedabad,43.1,NA
Ahmedabad,40.1,NA
Ahmedabad,41.1,NA
Ahmedabad,41.1,NA
Ahmedabad,39.1,NA
Ahmedabad,38.1,NA
Ahmedabad,39.1,NA
Ahmedabad,39.1,NA
Ahmedabad,40.1,NA
Ahmedabad,41.1,NA
Ahmedabad,42.1,NA
Ahmedabad,43.1,NA
Ahmedabad,44.1,NA
Ahmedabad,44.1,NA
Ahmedabad,41.1,NA
Ahmedabad,44.1,NA
Ahmedabad,43.1,NA
Ahmedabad,44.1,NA
Ahmedabad,46.1,NA
Ahmedabad,46.1,NA
Ahmedabad,46.1,NA
Ahmedabad,45.1,NA
Ahmedabad,44.1,NA
Ahmedabad,42.1,NA
Ahmedabad,45.1,NA
Ahmedabad,46.1,NA
Ahmedabad,47.1,NA
Ahmedabad,45.1,NA
Ahmedabad,46.1,NA
Ahmedabad,45.1,NA
Ahmedabad,46.1,NA
Ahmedabad,43.1,NA
Ahmedabad,42.1,NA
Ahmedabad,38.1,NA
Ahmedabad,38.1,NA
Ahmedabad,39.1,NA
Ahmedabad,39.1,NA
Ahmedabad,39.1,NA
Ahmedabad,37.1,NA
Ahmedabad,37.1,NA
Ahmedabad,37.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Ahmedabad,41.1,NA
Ahmedabad,41.1,NA
Ahmedabad,42.1,NA
Ahmedabad,41.1,NA
Ahmedabad,41.1,NA
Ahmedabad,40.1,NA
Ahmedabad,41.1,NA
Ahmedabad,41.1,NA
Ahmedabad,40.1,NA
Ahmedabad,40.1,NA
Kanpur,35,1006.2
Kanpur,39,1005.4
Kanpur,37,1008.3
Kanpur,36,1009.2
Kanpur,39,1008.3
Kanpur,40,1007.7
Kanpur,42,1007.3
Kanpur,36.4,1007.6
Kanpur,37,1009.1
Kanpur,37,1009.7
Kanpur,38,1008.8
Kanpur,39,1007.3
Kanpur,36,1008.5
Kanpur,37,1010.8
Kanpur,40,1009
Kanpur,38,1007.5
Kanpur,39,1006.6
Kanpur,28,1010
Kanpur,31,1011.1
Kanpur,35,1010.3
Kanpur,38,1009.4
Kanpur,40,1010.5
Kanpur,38,1008.7
Kanpur,40,1005.8
Kanpur,41,1005.4
Kanpur,43,1005.2
Kanpur,43,1006.4
Kanpur,42,1006
Kanpur,42,1004
Kanpur,45,1004.1
Kanpur,44,1001.9
Kanpur,39,1002.7
Kanpur,40,1004.2
Kanpur,41,1003.9
Kanpur,33,1007.2
Kanpur,38,1007
Kanpur,40,1005.8
Kanpur,42,1001.8
Kanpur,42.3,1000.3
Kanpur,45,999.3
Kanpur,45,1001.7
Kanpur,39,1004.1
Kanpur,39,1005.1
Kanpur,39,1004.2
Kanpur,39,1004.1
Kanpur,42,1003
Kanpur,42,1005.2
Kanpur,41,1005.3
Kanpur,42,1005.2
Kanpur,42,1004.5
Kanpur,43,1001.6
Kanpur,43,999.8
Kanpur,45,1000.3
Kanpur,44,1003.6
Kanpur,37,1006.3
Kanpur,38,1008
Kanpur,36,1006.3
Kanpur,41,1003.5
Kanpur,44,1000.3
Kanpur,42,1000.1
Kanpur,38.9,1001
Kanpur,41,1002.6
Kanpur,43,1003.3
Kanpur,44,1000.6
Kanpur,45,998.7
Kanpur,47,997
Kanpur,47,994.8
Kanpur,47,994.1
Kanpur,48,994.2
Kanpur,45,994.2
Kanpur,47,994.6
Kanpur,45,995.6
Kanpur,43,996
Kanpur,39,996.8
Kanpur,37,998
Kanpur,41,998.8
Kanpur,44,997.1
Kanpur,40,996
Kanpur,37,996.1
Kanpur,38,995.3
Kanpur,38,993.3
Kanpur,43,994.5
Kanpur,42,996.3
Kanpur,42,996.4
Kanpur,42,995.3
Kanpur,41,996.7
Kanpur,43,999.9
Kanpur,43,1001.3
Kanpur,44,999.7
Kanpur,42,997.8
Kanpur,40,998
Chennai,38.1,NA
Chennai,36.1,NA
Chennai,33.1,NA
Chennai,34.1,NA
Chennai,36.1,NA
Chennai,35.1,NA
Chennai,36.1,NA
Chennai,37.1,NA
Chennai,37.1,NA
Chennai,35.1,NA
Chennai,37.1,NA
Chennai,35.1,NA
Chennai,35.1,NA
Chennai,34.1,NA
Chennai,34.1,NA
Chennai,35.1,NA
Chennai,36.1,NA
Chennai,35.1,NA
Chennai,35.1,NA
Chennai,34.1,NA
Chennai,35.1,NA
Chennai,34.1,NA
Chennai,34.1,NA
Chennai,36.1,NA
Chennai,37.1,NA
Chennai,37.1,NA
Chennai,36.1,NA
Chennai,36.1,NA
Chennai,36.1,NA
Chennai,35.1,NA
Chennai,36.1,NA
Chennai,35.1,NA
Chennai,36.1,NA
Chennai,33.1,NA
Chennai,32.1,NA
Chennai,33.1,NA
Chennai,32.1,NA
Chennai,33.1,NA
Chennai,33.1,NA
Chennai,38.1,NA
Chennai,36.1,NA
Chennai,39.1,NA
Chennai,38.1,NA
Chennai,39.1,NA
Chennai,39.1,NA
Chennai,41.1,NA
Chennai,38.1,NA
Chennai,36.1,NA
Chennai,37.1,NA
Chennai,36.1,NA
Chennai,39.1,NA
Chennai,42.1,NA
Chennai,42.1,NA
Chennai,40.1,NA
Chennai,40.1,NA
Chennai,37.1,NA
Chennai,38.1,NA
Chennai,36.1,NA
Chennai,37.1,NA
Chennai,39.1,NA
Chennai,39.1,NA
Chennai,38.1,NA
Chennai,35.1,NA
Chennai,36.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,39.1,NA
Chennai,41.1,NA
Chennai,38.1,NA
Chennai,33.1,NA
Chennai,37.1,NA
Chennai,39.1,NA
Chennai,39.1,NA
Chennai,37.1,NA
Chennai,36.1,NA
Chennai,38.1,NA
Chennai,39.1,NA
Chennai,39.1,NA
Chennai,37.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,37.1,NA
Chennai,37.1,NA
Chennai,39.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,38.1,NA
Chennai,37.1,NA
Chennai,36.1,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,37,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,39,NA
Bengaluru,36,NA
Bengaluru,35,NA
Bengaluru,37,NA
Bengaluru,35,NA
Bengaluru,36,NA
Bengaluru,36,NA
Bengaluru,35,NA
Bengaluru,37,NA
Bengaluru,36,NA
Bengaluru,37,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,37,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,39,NA
Bengaluru,38,NA
Bengaluru,39,NA
Bengaluru,39,NA
Bengaluru,38,NA
Bengaluru,37,NA
Bengaluru,38,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,36,NA
Bengaluru,33,NA
Bengaluru,32,NA
Bengaluru,31,NA
Bengaluru,31,NA
Bengaluru,36,NA
Bengaluru,36,NA
Bengaluru,38,NA
Bengaluru,38,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,36,NA
Bengaluru,37,NA
Bengaluru,39,NA
Bengaluru,36,NA
Bengaluru,35,NA
Bengaluru,36,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,36,NA
Bengaluru,35,NA
Bengaluru,36,NA
Bengaluru,35,NA
Bengaluru,36,NA
Bengaluru,36,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,37,NA
Bengaluru,32,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,31,NA
Bengaluru,32,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,33,NA
Bengaluru,33,NA
Bengaluru,34,NA
Bengaluru,33,NA
Bengaluru,32,NA
Bengaluru,33,NA
Bengaluru,33,NA
Bengaluru,33,NA
Bengaluru,34,NA
Bengaluru,33,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,34,NA
Bengaluru,35,NA
Bengaluru,35,NA
Bengaluru,33,NA
Bengaluru,34,NA
New Delhi,32.6,1006.6
New Delhi,34.6,1005.5
New Delhi,31.3,1010
New Delhi,33,1010.2
New Delhi,34.1,1009.3
New Delhi,37.3,1007.4
New Delhi,31.6,1009.4
New Delhi,31.7,1010.3
New Delhi,32.6,1010.3
New Delhi,33,1010.8
New Delhi,36,1009
New Delhi,38,1007
New Delhi,32.3,1009.2
New Delhi,33.1,1010.6
New Delhi,36.1,1009.4
New Delhi,35,1008.4
New Delhi,32.4,1006.7
New Delhi,28.6,1010.7
New Delhi,33,1011.3
New Delhi,35,1010.7
New Delhi,37,1009.8
New Delhi,37.4,1011.9
New Delhi,37,1009.3
New Delhi,38,1006.2
New Delhi,38.6,1006.1
New Delhi,39,1005.9
New Delhi,40,1007
New Delhi,41,1005.9
New Delhi,41,1004.1
New Delhi,43.6,1003.6
New Delhi,43,1002
New Delhi,42.1,1001.6
New Delhi,37.2,1003.8
New Delhi,39,1003.1
New Delhi,36,1005.4
New Delhi,34.1,1007.2
New Delhi,38,1004.7
New Delhi,40.1,1002.2
New Delhi,38,1000.7
New Delhi,39,1000.5
New Delhi,35,1003.6
New Delhi,34,1004.9
New Delhi,29.9,1008
New Delhi,32,1006.9
New Delhi,35,1004.3
New Delhi,36.5,1003.4
New Delhi,37,1006.8
New Delhi,39,1006.8
New Delhi,38,1006.8
New Delhi,39.1,1006.3
New Delhi,38,1002.4
New Delhi,42,1000
New Delhi,43,999.5
New Delhi,40,1003.7
New Delhi,39,1004.9
New Delhi,36,1007.4
New Delhi,39,1005.2
New Delhi,42.1,1001.6
New Delhi,44,999.5
New Delhi,45,999.1
New Delhi,41.6,999.5
New Delhi,37.3,1002.5
New Delhi,40.1,1003.6
New Delhi,42,1000.2
New Delhi,43.1,998.3
New Delhi,45,996.4
New Delhi,45,995.2
New Delhi,45,994.1
New Delhi,45.6,993.3
New Delhi,45,993
New Delhi,45.1,994.5
New Delhi,45,995.7
New Delhi,43,996.8
New Delhi,35.8,997.7
New Delhi,36.7,997.4
New Delhi,41,997.1
New Delhi,44,995.9
New Delhi,43,994.2
New Delhi,43.1,994.2
New Delhi,41.6,993.6
New Delhi,43,991.6
New Delhi,41.2,993.4
New Delhi,40,996.2
New Delhi,40,996.1
New Delhi,39.9,995.5
New Delhi,37.1,997.1
New Delhi,38,1000.3
New Delhi,41,1001.6
New Delhi,40.6,999.9
New Delhi,39,997.5
New Delhi,38,997.8
Mumbai,32.1,NA
Mumbai,31.1,NA
Mumbai,32.1,NA
Mumbai,36.1,NA
Mumbai,33.1,NA
Mumbai,31.1,NA
Mumbai,30.1,NA
Mumbai,30.1,NA
Mumbai,31.1,NA
Mumbai,31.1,NA
Mumbai,31.1,NA
Mumbai,30.1,NA
Mumbai,30.1,NA
Mumbai,30.1,NA
Mumbai,29,NA
Mumbai,30.1,NA
Mumbai,30.1,NA
Mumbai,30.1,NA
Mumbai,31.1,NA
Mumbai,32.1,NA
Mumbai,37,NA
Mumbai,36.1,NA
Mumbai,37,NA
Mumbai,34.1,NA
Mumbai,32.1,NA
Mumbai,35.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,35.1,NA
Mumbai,35.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,35.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,35.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,34.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,34.1,NA
Mumbai,34.1,NA
Mumbai,34.1,NA
Mumbai,39.1,NA
Mumbai,37,NA
Mumbai,34.1,NA
Mumbai,35.1,NA
Mumbai,34.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,33.1,NA
Mumbai,34.1,NA
Mumbai,33.1,NA
Mumbai,32.1,NA
Mumbai,32.1,NA
Hyderabad,39.7,NA
Hyderabad,38.7,NA
Hyderabad,38.7,NA
Hyderabad,39.6,NA
Hyderabad,41.1,NA
Hyderabad,41.1,NA
Hyderabad,42.5,NA
Hyderabad,42.6,NA
Hyderabad,37.7,NA
Hyderabad,37.7,NA
Hyderabad,39.7,NA
Hyderabad,40.5,NA
Hyderabad,40.5,NA
Hyderabad,36.8,NA
Hyderabad,37.9,NA
Hyderabad,39.1,NA
Hyderabad,40.6,NA
Hyderabad,36.1,NA
Hyderabad,39.5,NA
Hyderabad,39.7,NA
Hyderabad,39.6,NA
Hyderabad,40.1,NA
Hyderabad,40.7,NA
Hyderabad,39.7,NA
Hyderabad,40.6,NA
Hyderabad,41.5,NA
Hyderabad,38.1,NA
Hyderabad,41.8,NA
Hyderabad,41.7,NA
Hyderabad,40.7,NA
Hyderabad,41.6,NA
Hyderabad,41.7,NA
Hyderabad,39.1,NA
Hyderabad,40.6,NA
Hyderabad,38.7,NA
Hyderabad,36.8,NA
Hyderabad,38.7,NA
Hyderabad,38.5,NA
Hyderabad,27.1,NA
Hyderabad,35.8,NA
Hyderabad,37.7,NA
Hyderabad,39.6,NA
Hyderabad,39.8,NA
Hyderabad,40.1,NA
Hyderabad,38.7,NA
Hyderabad,40.6,NA
Hyderabad,38.8,NA
Hyderabad,41.6,NA
Hyderabad,40.5,NA
Hyderabad,40.6,NA
Hyderabad,38.7,NA
Hyderabad,42.6,NA
Hyderabad,42.7,NA
Hyderabad,42.7,NA
Hyderabad,43.7,NA
Hyderabad,35.7,NA
Hyderabad,39.6,NA
Hyderabad,41.5,NA
Hyderabad,41.7,NA
Hyderabad,40.8,NA
Hyderabad,41.8,NA
Hyderabad,43.7,NA
Hyderabad,40.8,NA
Hyderabad,33.9,NA
Hyderabad,38.6,NA
Hyderabad,39.1,NA
Hyderabad,38.1,NA
Hyderabad,39.8,NA
Hyderabad,37.9,NA
Hyderabad,34.7,NA
Hyderabad,38.8,NA
Hyderabad,37.8,NA
Hyderabad,38.8,NA
Hyderabad,37.8,NA
Hyderabad,35.8,NA
Hyderabad,35.7,NA
Hyderabad,35.9,NA
Hyderabad,36.7,NA
Hyderabad,35.1,NA
Hyderabad,35.1,NA
Hyderabad,34.8,NA
Hyderabad,35.8,NA
Hyderabad,35.7,NA
Hyderabad,36.8,NA
Hyderabad,37.9,NA
Hyderabad,38.1,NA
Hyderabad,36.1,NA
Hyderabad,35.9,NA
Hyderabad,34.1,NA
Hyderabad,33.7,NA
Hyderabad,37.1,NA
Kolkata,35,1005.3
Kolkata,37,1006.1
Kolkata,36,1006.7
Kolkata,32,1008.1
Kolkata,36,1008.5
Kolkata,38,1008.2
Kolkata,37,1007.3
Kolkata,37,1006.5
Kolkata,35,1007.4
Kolkata,37,1008.7
Kolkata,38,1009.2
Kolkata,38,1008.3
Kolkata,35,1009.7
Kolkata,36,1010
Kolkata,37,1009.3
Kolkata,39,1007.1
Kolkata,38,1006.3
Kolkata,38,1008.6
Kolkata,39,1007.6
Kolkata,39,1007
Kolkata,38,1008.2
Kolkata,39,1009.3
Kolkata,41,1007.2
Kolkata,40,1005.1
Kolkata,41,1005.7
Kolkata,40,1005.8
Kolkata,40,1006
Kolkata,37,1006.1
Kolkata,38,1005.7
Kolkata,38,1006
Kolkata,39,1004.8
Kolkata,36,1006.7
Kolkata,32,1006.6
Kolkata,34,1006.2
Kolkata,30,1008.7
Kolkata,35,1007.7
Kolkata,35,1005.9
Kolkata,37,1003.5
Kolkata,39,1001.5
Kolkata,37,1002.9
Kolkata,35,1003.8
Kolkata,41,1003.9
Kolkata,40,1004.5
Kolkata,40,1003.4
Kolkata,39,1002.2
Kolkata,40,1003.6
Kolkata,41,1005.4
Kolkata,40,1004.8
Kolkata,40,1004.7
Kolkata,41,1003.7
Kolkata,41,1002.1
Kolkata,39,1001
Kolkata,38,1002.8
Kolkata,36.9,1005.7
Kolkata,33,1007.3
Kolkata,32,1007.7
Kolkata,28,1005.9
Kolkata,35,1004.6
Kolkata,35,1005.4
Kolkata,37,NA
Kolkata,31,1002.8
Kolkata,31,1004.2
Kolkata,35,1004.2
Kolkata,33,1002.7
Kolkata,36,1002.9
Kolkata,36,999.8
Kolkata,37,999.7
Kolkata,36,998.5
Kolkata,35,NA
Kolkata,36,NA
Kolkata,37,999.5
Kolkata,38,997.7
Kolkata,38,996.2
Kolkata,36,995.8
Kolkata,39,997.9
Kolkata,38,998.2
Kolkata,36,998.1
Kolkata,36,997.5
Kolkata,32,996.9
Kolkata,29,995.8
Kolkata,32,995
Kolkata,28,998.2
Kolkata,33,999.3
Kolkata,34,998.3
Kolkata,32,997.5
Kolkata,34,998.9
Kolkata,32,1001.2
Kolkata,32,1003.6
Kolkata,34,1002.2
Kolkata,34,999.8
Kolkata,31,999.3
Pune,36.1,1007.8
Pune,34.7,1008.2
Pune,36.1,1008.5
Pune,37.1,1008.5
Pune,38.2,1008.6
Pune,37.4,1009.1
Pune,37.7,1009.6
Pune,35.1,1010.2
Pune,36.7,1010.2
Pune,36.9,1010.5
Pune,35.9,1010.5
Pune,35.9,1008.6
Pune,35.1,1009.3
Pune,37.9,1008.9
Pune,37.4,1009.2
Pune,38.4,1008.1
Pune,38.1,1006.9
Pune,37.6,1009.2
Pune,38.6,1009
Pune,36.9,1008.1
Pune,36.4,1007.9
Pune,37.1,1009.5
Pune,37.9,1007.8
Pune,38.2,1007.2
Pune,38.9,1007.6
Pune,39.4,1006.9
Pune,39.1,1007.1
Pune,39.7,1006.9
Pune,39.9,1005.6
Pune,39.1,1006.8
Pune,37.7,1006.6
Pune,38.7,1005.8
Pune,35.7,1006.1
Pune,37.6,1005.6
Pune,37.7,1006.3
Pune,39.1,1005.9
Pune,35.4,1006.1
Pune,34.4,1005.3
Pune,34.2,1004.6
Pune,34.9,1005.5
Pune,33.4,1008.8
Pune,34.9,1008.5
Pune,35.4,1008.8
Pune,35.1,1008.5
Pune,35.1,1007.5
Pune,36.6,1006.8
Pune,36.9,1007.8
Pune,38.1,1007.7
Pune,37.2,1006.6
Pune,35.7,1006.4
Pune,37.6,1005.8
Pune,35.1,1005.4
Pune,37.7,1005.3
Pune,38.1,1004.9
Pune,37.2,1005.3
Pune,38.7,1005.2
Pune,34.7,1006.4
Pune,38.1,1005.9
Pune,36.7,1006.4
Pune,36.7,1006.5
Pune,36.2,1005.4
Pune,34.9,1005.8
Pune,39.1,1004.6
Pune,33.2,1004.5
Pune,34.7,1004.9
Pune,31.7,1003.5
Pune,35.6,1002.8
Pune,36.7,1002
Pune,36.4,1001.1
Pune,32.1,1001.6
Pune,36.7,1001.3
Pune,34.1,1002.8
Pune,33.7,1003.3
Pune,33.2,1004.1
Pune,32.2,1005.2
Pune,30.6,1005.3
Pune,30.2,1004
Pune,30.1,1003.5
Pune,32.2,1002.3
Pune,30.9,1001.3
Pune,30.9,1002.2
Pune,30.2,1004.5
Pune,31.1,1006.2
Pune,32.2,1006.2
Pune,31.7,1004.5
Pune,32.6,1004.8
Pune,32.7,1007.2
Pune,35.1,1007.6
Pune,31.2,1007.4
Pune,33.2,1006.4
Pune,33.4,1006
Pune,37.9,1007.8
Pune,35.2,1008.7
Pune,36.1,1009.3
Pune,35.4,1008.8
Pune,36.2,1006.9
Pune,36.7,1007
Pune,36.9,1007.2
Pune,37.9,1007.4
Pune,38.4,1006.8
Pune,38.1,1007
Pune,36.2,1007.3
Pune,39.7,1006.9
Pune,38.9,1007.1
Pune,38.1,1008.1
Pune,36.2,1007.4
Pune,35.1,1007.2
Pune,33.7,1006.2
Pune,33.9,1006.5
Pune,34.2,1006.4
Pune,34.2,1006.5
Pune,35.1,1006.5
Pune,36.1,1007.4
Pune,36.4,1008.5
Pune,36.9,1009
Pune,38.2,1007.7
Pune,37.7,1008.4
Pune,39.1,1007.5
Pune,40.2,1006.1
Pune,39.7,1005.8
Pune,40.7,1005.3
Pune,40.2,1004.3
Pune,39.4,1003.5
Pune,37.2,1004.3
Pune,36.2,1004.3
Pune,38.4,1004.6
Pune,38.2,1005.1
Pune,38.7,1005.2
Pune,38.7,1005.6
Pune,36.7,1006.1
Pune,37.4,1006.2
Pune,36.7,1004.5
Pune,35.4,1005.9
Pune,35.7,1005.1
Pune,35.1,1004.5
Pune,34.1,1004.1
Pune,35.1,1005.1
Pune,35.2,1006.2
Pune,37.6,1005.5
Pune,37.4,1004.7
Pune,38.9,1004.4
Pune,33.6,1006.7
Pune,36.2,1006
Pune,37.2,1005.8
Pune,34.7,1006.3
Pune,33.9,1006.6
Pune,35.1,1006.3
Pune,34.4,1006.5
Pune,35.2,1006.2
Pune,34.4,1005.6
Pune,35.4,1004.2
Pune,35.2,1003.2
Pune,35.1,1003.2
Pune,34.2,1002.9
Pune,32.4,1003.4
Pune,33.4,1004.9
Pune,33.1,1005.2
Pune,33.1,1004.4
Pune,31.1,1002.7
Pune,30.9,1002.2
Pune,27.2,1003.4
Pune,26.9,1003.1
Pune,30.1,1002.2
Pune,29.2,1000.9
Pune,28.4,1000
Pune,27.1,999.7
Pune,32.1,999
Pune,24.7,998.4
Pune,27.1,1000.4
Pune,26.4,1001.9
Pune,29.9,1003.1
Pune,29.4,1004.5
Pune,29.1,1005.1
Pune,29.1,1004.5
Pune,30.1,1003.4
Pune,26.6,1002.6
Pune,26.1,1004.3
Pune,26.7,1005.6
Pune,27.6,1005.2
Pune,25.9,1005.3
Pune,27.2,1006
Pune,27.4,1006.3
Hyderabad,40.1,NA
Hyderabad,37.7,NA
Hyderabad,37.7,NA
Hyderabad,38.7,NA
Hyderabad,39.7,NA
Hyderabad,39.8,NA
Hyderabad,41.6,NA
Hyderabad,40.1,NA
Hyderabad,39.7,NA
Hyderabad,41.6,NA
Hyderabad,41.6,NA
Hyderabad,40.1,NA
Hyderabad,40.6,NA
Hyderabad,38.7,NA
Hyderabad,41.1,NA
Hyderabad,40.7,NA
Hyderabad,41.6,NA
Hyderabad,40.7,NA
Hyderabad,39.7,NA
Hyderabad,37.7,NA
Hyderabad,35.7,NA
Hyderabad,36.7,NA
Hyderabad,37.1,NA
Hyderabad,36.1,NA
Hyderabad,35.9,NA
Hyderabad,39.6,NA
Hyderabad,39.1,NA
Hyderabad,41.6,NA
Hyderabad,42.6,NA
Hyderabad,41.7,NA
Hyderabad,43.5,NA
Hyderabad,42.7,NA
Hyderabad,42.6,NA
Hyderabad,42.7,NA
Hyderabad,42.5,NA
Hyderabad,42.6,NA
Hyderabad,43.5,NA
Hyderabad,42.1,NA
Hyderabad,42.7,NA
Hyderabad,44.5,NA
Hyderabad,44.5,NA
Hyderabad,40.5,NA
Hyderabad,42.7,NA
Hyderabad,41.8,NA
Hyderabad,42.1,NA
Hyderabad,41.7,NA
Hyderabad,41.6,NA
Hyderabad,42.7,NA
Hyderabad,38.9,NA
Hyderabad,42.7,NA
Hyderabad,42.7,NA
Hyderabad,45.6,NA
Hyderabad,43.7,NA
Hyderabad,43.7,NA
Hyderabad,41.7,NA
Hyderabad,40.7,NA
Hyderabad,39.1,NA
Hyderabad,40.6,NA
Hyderabad,38.6,NA
Hyderabad,36.7,NA
Hyderabad,40.6,NA
Hyderabad,35.1,NA
Hyderabad,36.7,NA
Hyderabad,37.5,NA
Hyderabad,33.1,NA
Hyderabad,34.8,NA
Hyderabad,34.8,NA
Hyderabad,33.9,NA
Hyderabad,35.1,NA
Hyderabad,32.7,NA
Hyderabad,33.1,NA
Hyderabad,32.1,NA
Hyderabad,29.1,NA
Hyderabad,27.9,NA
Hyderabad,26.1,NA
Hyderabad,30.1,NA
Hyderabad,32.9,NA
Hyderabad,31.9,NA
Hyderabad,32.9,NA
Hyderabad,33.9,NA
Hyderabad,33.9,NA
Hyderabad,33.1,NA
Hyderabad,30.1,NA
Hyderabad,30.1,NA
Hyderabad,26.8,NA
Hyderabad,27.9,NA
Hyderabad,29.1,NA
Hyderabad,33.9,NA
